Latitude,Longitude
51.8953658265,-8.4075759695
51.8978983334,-8.4978660583
51.8891570937,-8.4741024734
51.8831100728,-8.4841565004
51.8815328471,-8.4505857193
51.8816839411,-8.4511502093
51.8869972941,-8.4690325671
51.8908475586,-8.5038489556
51.9069632799,-8.4923998528
51.8987311521,-8.4683276029
51.8788376806,-8.4474748186
51.8829922169,-8.5246686299
51.9049920672,-8.4562039772
51.8921886723,-8.4722753714
51.9001491475,-8.4786229443
51.8808714327,-8.5171330227
51.8989631756,-8.464004875
51.8951141736,-8.4647824723
51.8775175247,-8.5255654675
51.8990114803,-8.4067498182
51.8961931232,-8.501565577
51.8979252441,-8.4609629176
51.8966158824,-8.4774974354
51.9052697183,-8.4609286519
51.8846395385,-8.5032020846
51.90096009,-8.5033181616
51.9111547833,-8.4528818538
51.9146202106,-8.492099036
51.9073045453,-8.475159009
51.8960449422,-8.4777728167
51.895069849,-8.4934937301
51.8958359641,-8.4052033288
51.88825717,-8.5150375885
51.9167597908,-8.473233077
51.9167261263,-8.4732748557
51.8897017793,-8.4556866492
51.9149620286,-8.4297057418
51.8885876808,-8.4833733609
51.8819553102,-8.3953791569
51.8870104629,-8.4931882372
51.8913218344,-8.4860316695
51.8790324059,-8.5214020674
51.8787151809,-8.4871452577
51.8925645109,-8.4859759487
51.9155259769,-8.4636353415
51.8803772256,-8.4703183208
51.8861302789,-8.4443394185
51.8776167877,-8.5200869031
51.8957893795,-8.5150893261
51.8821915186,-8.5081394792
51.8904974642,-8.5061096886
51.8931999621,-8.5006761592
51.8912324189,-8.484224975
51.8803764646,-8.4861394465
51.8882113561,-8.4572356643
51.8922059489,-8.4859916245
51.8872845128,-8.4834888892
51.9004278114,-8.4865645286
51.8924280531,-8.4767271084
51.9041661213,-8.4776811603
51.9038109575,-8.4942982858
51.8985528868,-8.4730855292
51.8903043301,-8.4194515648
51.8783436481,-8.5251218233
51.9056028137,-8.4429515617
51.9027881052,-8.4640100456
51.8779346138,-8.4833002536
51.8777018917,-8.5230887827
51.9152228731,-8.4820737535
51.8938167334,-8.4069457997
51.8972557573,-8.4316135648
51.8945758615,-8.4061857429
51.8787035893,-8.487088643
51.887104933,-8.4120524967
51.8899975547,-8.4749975637
51.8796352251,-8.4786684638
51.8908356988,-8.4588937422
51.8857882725,-8.4329672692
51.9027424446,-8.4686309054
51.8823792936,-8.4720808622
51.8873773226,-8.4172635144
51.8987344578,-8.476951604
51.885005063,-8.4387889159
51.8961525412,-8.4297624193
51.8849740586,-8.467945022
51.8813551401,-8.4661115835
51.9119007264,-8.4813246405
51.9026898157,-8.4783150143
51.8883812874,-8.5014426564
51.8966671483,-8.4149649754
51.887715439,-8.5129295722
51.891772709,-8.4781536356
51.891658007,-8.4422240263
51.8938018691,-8.486678266
51.8854774405,-8.4582936802
51.882337671,-8.5296465573
51.9011156379,-8.4663125972
51.8876966262,-8.5371817989
51.8882337458,-8.4570731676
51.8919061321,-8.425203456
51.8877757399,-8.5191331494
51.8904499401,-8.5154287998
51.8941362274,-8.4276850449
51.8978263392,-8.4777687281
51.8982588928,-8.4687347699
51.8755435925,-8.4484041698
51.8854125306,-8.5066583701
51.8799898747,-8.4542609871
51.8896509129,-8.45805101
51.8804618205,-8.5240087265
51.904532928,-8.4413386992
51.9077272959,-8.4475756471
51.8934670291,-8.4663656461
51.8968831393,-8.5031847143
51.8978126242,-8.4610485176
51.9074548955,-8.4435179426
51.8898855536,-8.4925630064
51.8901384792,-8.4749414037
51.8897485521,-8.4200509933
51.8987045152,-8.4755982568
51.8985632554,-8.4707267837
51.9155207356,-8.4857622786
51.8889643212,-8.4801651004
51.8946756563,-8.466716202
51.8765186457,-8.4924608846
51.8858658643,-8.4393810581
51.8959262115,-8.4367209038
51.8860952392,-8.4854237897
51.8892715355,-8.4688587481
51.8851662822,-8.4605578532
51.8886816097,-8.5017200773
51.891976693,-8.4280472836
51.8827753165,-8.468029812
51.8895531323,-8.4441678023
51.8854577588,-8.5083787356
51.8822056344,-8.4820783298
51.8960905697,-8.4214456167
51.9175112769,-8.4537444919
51.9069313123,-8.4362646514
51.9159759464,-8.4813002603
51.8814262941,-8.4523872397
51.8934000884,-8.4788488646
51.8960327893,-8.4214284688
51.8991141706,-8.4660270685
51.8877561087,-8.4274102307
51.9094202248,-8.4545667606
51.8964538169,-8.4235951292
51.8919010705,-8.4864504973
51.8948711394,-8.4188339762
51.9196336566,-8.4720225786
51.900055348,-8.5021303585
51.8921764346,-8.4672245292
51.8831348573,-8.4446157162
51.8897046255,-8.5197024862
51.8993282914,-8.5010059581
51.8972937493,-8.4614332324
51.880067457,-8.4431544098
51.9008163573,-8.4616848426
51.8972198452,-8.4701987729
51.8964716553,-8.4715239101
51.9120101359,-8.4275470821
51.903349581,-8.4825275673
51.8890914757,-8.4477089662
51.8956106254,-8.457460699
51.8811164,-8.4743314883
51.878892731,-8.4399557721
51.8818926005,-8.519694211
51.9013918622,-8.4734064868
51.906491573,-8.4622194546
51.8960656464,-8.4749898908
51.9029922952,-8.432587434
51.911355426,-8.4732626138
51.9164945376,-8.4730288919
51.8924659857,-8.4585098055
51.8946401012,-8.4533074358
51.9056852179,-8.4463391773
51.8972632893,-8.4243830521
51.8847679947,-8.4929676283
51.8935499135,-8.4354591763
51.8855989947,-8.498741028
51.8901090907,-8.4750990246
51.8971945623,-8.4726265787
51.8761243227,-8.5210365172
51.9119466838,-8.4285331674
51.9145092312,-8.4248992289
51.8913211833,-8.4860710792
51.8969937536,-8.4643316457
51.8978865551,-8.4482202698
51.897216098,-8.464498218
51.8749529304,-8.5263944189
51.9247497229,-8.4889985485
51.8915048459,-8.4834472975
51.8909560921,-8.4205313059
51.8849174109,-8.4426889397
51.8990917582,-8.4739057161
51.8982503986,-8.4613461839
51.9145109516,-8.4878257524
51.8757250355,-8.5244283309
51.9030137258,-8.4891168129
51.8970974791,-8.4913494534
51.888952529,-8.4904727048
51.8963470375,-8.4582764921
51.8868316023,-8.4833595996
51.8899351991,-8.407534004
51.8949085374,-8.4099446945
51.8779742976,-8.4865729091
51.8962021052,-8.5079972233
51.8760148162,-8.5270802587
51.9019000431,-8.5016217833
51.907473111,-8.4827289715
51.8757224795,-8.53600191
51.8802804707,-8.5296472565
51.9057271087,-8.4992444491
51.8930915349,-8.4239432574
51.893835108,-8.4058150034
51.8761766871,-8.4462347949
51.9022309617,-8.4717326699
51.8855429505,-8.5046742021
51.9004108046,-8.4630379234
51.904147505,-8.4776554239
51.8889878737,-8.4812519453
51.879454802,-8.4763944837
51.8830205046,-8.4480956081
51.8803729267,-8.4834785335
51.8875474806,-8.4887479151
51.8900317363,-8.4088827987
51.9103367287,-8.4854564867
51.8858921443,-8.4461996501
51.9047354259,-8.4339327387
51.8968606603,-8.5033998158
51.8890719735,-8.4882362002
51.888514743,-8.4587521509
51.8892984522,-8.4821264134
51.8957282406,-8.4354328415
51.9087436951,-8.468671453
51.8900573084,-8.4751172379
51.8957320965,-8.441385506
51.8793540531,-8.518845981
51.8951599844,-8.465708847
51.8805775123,-8.5178823559
51.8886357965,-8.4890241257
51.8899773385,-8.4415592316
51.903779652,-8.4942298992
51.8979558178,-8.4610817734
51.8768322248,-8.4929039885
51.8990276146,-8.4669182281
51.8977703305,-8.4608556303
51.8836770767,-8.4382211158
51.8858843396,-8.3948637591
51.8963692358,-8.477548111
51.8887131351,-8.5375839187
51.8804306761,-8.4709828119
51.8810906238,-8.4764994939
51.8949036222,-8.4352062476
51.9096918909,-8.4546548008
